Adularia
Moonstone
Agate Dendritic
Merlinite
Agate (Parallel Banded)
Sardonyx
Alabaster
Gypsum (fine Grained)
Albite
White Feldspar, Soda Feldspar
Amazonite
Amazon Stone
Amber Black
Jet
Amethyst Green
Prasiolite, Heat Treated Amethyst
Amphibole Quartz
Angel Phantom Quartz
Amulet Stone
Thunder Egg
Anorthosite
Northosite, Mystery Stone
Anthracite
Jet
Anandalite
Rainbow Quartz, Aurora Quartz
Andalusite
Chiastolite
Angel Phantom Quartz
Amphibole Quartz
Angel Aura Quartz
Opal Aura Quartz
Angelite
Anhydrite Blue
Anhydrite Blue
Angelite
Anyolite
Ruby and Zoisite
Apache Gold
Healers Gold
Aquamarine
Beryl Blue, Beryl Green
Aragonite White
Cave Calcite
Atlantisite
Serpentine and Stichtite
Aurora Quartz
Titanium Aura Quartz, Rainbow Quartz
Aventurine Green
Greenlandite
Barite (Rosette)
Desert Rose
Barite
Baryte
Beryl Clear
Goshenite
Beryl Blue
Aquamarine
Beryl Golden
Heliodor
Beryl Green
Aquamarine, Emerald (Dark Green)
Beryl Pink
Morganite, Pink Emerald
Beryl Red
Bixbite
Beryl White
Goshenite
Beryl Yellow
Heliodor
Bloodstone
Blood Jasper, Heliotrope
Blue John
Fluorite (Purple/white/Yellow Banded)
Bixbite
Beryl Red
Brandenberg Quartz
Brandberg Quartz
Buddstone
Grossular Garnet,Transvaal Jade
Calite Black
Master Shamanite
Calcite Cobaltian
Cobaltocalcite
Calcite Cave
Aragonite White
Calcite Clear
Calcite Optical, Iceland Spar
Calcite Optical
Iceland Spar, Calcite Clear
Carnelian
Cornelian
Carnelian Onyx
Sardonyx (Red/Orange)
Celestine
Celestite
Celestite
Celestine
Cerussite
Lead Spar
Chalcedony Brown, Red/Brown
Red Brown Sard
Chalcedony Chrome
Mtorolite
Chalcopyrite (Acid Treated)
Peacock Ore
Champagne Aura Quartz
Smokey Aura Quartz
Chiastolite
Andalusite
Chlinochlore
Seraphinite
Chrysolite
Olivine (Yellow)
Citrine Natural (Light Yellow)
Quartz Lemon/Yellow
Clinoptilolite
Klinoptiloth
Cordierite
Iolite (Gemmy)
Cornelian
Carnelian
Corundum Blue
Sapphire
Corundum Red
Ruby
Dalmatian Stone
Jasper Dalmatian
Desert Rose
Barite (Rosette)
Desert Rose
Selenite Gypsum with Sand
Dianite
Jade Blue
Diopside Blue/Purple
Violane
Diaspore (Gemmy)
Zultanite
Dravite
Tourmaline Brown
Emerald
Beryl Dark Green
Fairy Stone and Fairy Cross
Staurolite
Falcon Eye
Hawks Eye and Tigers Eye Blue
Feldspar White or Soda
Albite
Fluorite Banded
Blue John, Rainbow Fluorite
Fluorite Opalized
Tiffany Stone
Fluorite Rainbow
Fluorite Banded
Fools Gold
Pyrite
Fossil Wood
Petrified Wood
Fuschite
Mica Muscovite Green
Garnet Andradite Black
Melanite
Garnet Chrome Green
Uvarorite
Garnet Gooseberry
Grossular Garnet (Pale Green)
Garnet Grossular Green
Transvaal Jade, Tsavorite, Buddstone
Garnet Grossular (Red)
Garnet Raspberry
Garnet Raspberry
Grossular Garnet (Red)
Goshenite
Beryl White and Clear
Girasol
Blue Opal
Greenlandite
Aventurine Green
Gypsum (White, Translucent)
Selenite
Gypsum (Fine Grained)
Alabaster
Hackmanite
Sodalite Purple
Hawks Eye
Tigers Eye Blue, Falcon Eye
Healers Gold
Apache Gold, Lemurian Jade
Heliodor
Beryl Golden or Beryl Yellow
Heliotrope
Bloodstone
Hematite Specular
Specularite
Hiddenite
Green Kunzite, Spodumene
Hypersthene
Black Labradorite
